cohort,age_band,bin,combination,drug_names,interaction_size,mean_combined_importance,sum_combined_importance,best_rank,worst_rank,patient_rule_profile_support,strict_rule_support,evidence_type,interpretation_limit
non_opioid_ed,45_54,low,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN,ALPRAZOLAM + AMOXICILLIN,2,0.0029530363845934,0.0059060727691868,8,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_SIMVASTATIN,ERYTHROMYCIN + HYDROCHLOROTHIAZIDE + SIMVASTATIN,3,0.0052634335441350336,0.0157903006324051,12,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,ERYTHROMYCIN + IBUPROFEN + KETOCONAZOLE,3,0.012239724921510936,0.036719174764532805,5,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_LISINOPRIL,ERYTHROMYCIN + IBUPROFEN + LISINOPRIL,3,0.017454907931730632,0.0523647237951919,2,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_METRONIDAZOLE,ERYTHROMYCIN + IBUPROFEN + METRONIDAZOLE,3,0.012766644622117332,0.038299933866352,5,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_MUPIROCIN,ERYTHROMYCIN + IBUPROFEN + MUPIROCIN,3,0.010415311299545867,0.031245933898637602,5,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_OMEPRAZOLE,ERYTHROMYCIN + IBUPROFEN + OMEPRAZOLE,3,0.013492177727699867,0.0404765331830996,5,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_PREDNISONE,ERYTHROMYCIN + IBUPROFEN + PREDNISONE,3,0.011274122022944567,0.0338223660688337,5,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_SIMVASTATIN,ERYTHROMYCIN + IBUPROFEN + SIMVASTATIN,3,0.010553386980162999,0.031660160940489,5,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_LISINOPRIL,ERYTHROMYCIN + KETOCONAZOLE + LISINOPRIL,3,0.013640647018834,0.040921941056502,2,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_METRONIDAZOLE,ERYTHROMYCIN + KETOCONAZOLE + METRONIDAZOLE,3,0.008952383709220699,0.0268571511276621,9,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_MUPIROCIN,ERYTHROMYCIN + KETOCONAZOLE + MUPIROCIN,3,0.006601050386649233,0.0198031511599477,11,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,ERYTHROMYCIN + KETOCONAZOLE + OMEPRAZOLE,3,0.009677916814803234,0.0290337504444097,7,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_PREDNISONE,ERYTHROMYCIN + KETOCONAZOLE + PREDNISONE,3,0.007459861110047933,0.0223795833301438,11,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_SIMVASTATIN,ERYTHROMYCIN + KETOCONAZOLE + SIMVASTATIN,3,0.006739126067266367,0.0202173782017991,11,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,ERYTHROMYCIN + LISINOPRIL + METRONIDAZOLE,3,0.0141675667194404,0.0425027001583212,2,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_LISINOPRIL|item_drug_MUPIROCIN,ERYTHROMYCIN + LISINOPRIL + MUPIROCIN,3,0.011816233396868934,0.0354487001906068,2,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_LISINOPRIL|item_drug_OMEPRAZOLE,ERYTHROMYCIN + LISINOPRIL + OMEPRAZOLE,3,0.014893099825022934,0.0446792994750688,2,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_LISINOPRIL|item_drug_PREDNISONE,ERYTHROMYCIN + LISINOPRIL + PREDNISONE,3,0.012675044120267633,0.0380251323608029,2,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,ERYTHROMYCIN + LISINOPRIL + SIMVASTATIN,3,0.011954309077486068,0.0358629272324582,2,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_METRONIDAZOLE|item_drug_MUPIROCIN,ERYTHROMYCIN + METRONIDAZOLE + MUPIROCIN,3,0.007127970087255633,0.0213839102617669,9,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,ERYTHROMYCIN + METRONIDAZOLE + OMEPRAZOLE,3,0.010204836515409633,0.0306145095462289,7,12,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_METRONIDAZOLE|item_drug_PREDNISONE,ERYTHROMYCIN + METRONIDAZOLE + PREDNISONE,3,0.007986780810654332,0.023960342431963,9,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_METRONIDAZOLE|item_drug_SIMVASTATIN,ERYTHROMYCIN + METRONIDAZOLE + SIMVASTATIN,3,0.007266045767872767,0.0217981373036183,9,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN|item_drug_OMEPRAZOLE,ERYTHROMYCIN + MUPIROCIN + OMEPRAZOLE,3,0.007853503192838167,0.0235605095785145,7,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN|item_drug_PREDNISONE,ERYTHROMYCIN + MUPIROCIN + PREDNISONE,3,0.005635447488082867,0.0169063424642486,12,19,314,312,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN|item_drug_SIMVASTATIN,ERYTHROMYCIN + MUPIROCIN + SIMVASTATIN,3,0.0049147124453013,0.0147441373359039,12,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,ERYTHROMYCIN + OMEPRAZOLE + PREDNISONE,3,0.008712313916236867,0.0261369417487106,7,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,ERYTHROMYCIN + OMEPRAZOLE + SIMVASTATIN,3,0.0079915788734553,0.0239747366203659,7,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_ERYTHROMYCIN|item_drug_PREDNISONE|item_drug_SIMVASTATIN,ERYTHROMYCIN + PREDNISONE + SIMVASTATIN,3,0.0057735231687,0.0173205695061,12,18,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN,GABAPENTIN + HYDROCHLOROTHIAZIDE + IBUPROFEN,3,0.0118111749747389,0.0354335249242167,5,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_KETOCONAZOLE,GABAPENTIN + HYDROCHLOROTHIAZIDE + KETOCONAZOLE,3,0.007996914061842266,0.023990742185526798,8,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL,GABAPENTIN + HYDROCHLOROTHIAZIDE + LISINOPRIL,3,0.013212097072061967,0.0396362912161859,2,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_METRONIDAZOLE,GABAPENTIN + HYDROCHLOROTHIAZIDE + METRONIDAZOLE,3,0.008523833762448666,0.025571501287345998,8,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_MUPIROCIN,GABAPENTIN + HYDROCHLOROTHIAZIDE + MUPIROCIN,3,0.006172500439877199,0.018517501319631598,8,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_OMEPRAZOLE,GABAPENTIN + HYDROCHLOROTHIAZIDE + OMEPRAZOLE,3,0.0092493668680312,0.0277481006040936,7,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_PREDNISONE,GABAPENTIN + HYDROCHLOROTHIAZIDE + PREDNISONE,3,0.007031311163275899,0.021093933489827698,8,17,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_SIMVASTATIN,GABAPENTIN + HYDROCHLOROTHIAZIDE + SIMVASTATIN,3,0.006310576120494332,0.018931728361482998,8,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,GABAPENTIN + IBUPROFEN + KETOCONAZOLE,3,0.013286867497870234,0.0398606024936107,5,11,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_LISINOPRIL,GABAPENTIN + IBUPROFEN + LISINOPRIL,3,0.018502050508089934,0.0555061515242698,2,8,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_METRONIDAZOLE,GABAPENTIN + IBUPROFEN + METRONIDAZOLE,3,0.013813787198476634,0.0414413615954299,5,9,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_MUPIROCIN,GABAPENTIN + IBUPROFEN + MUPIROCIN,3,0.011462453875905167,0.0343873616277155,5,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_OMEPRAZOLE,GABAPENTIN + IBUPROFEN + OMEPRAZOLE,3,0.014539320304059166,0.0436179609121775,5,8,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_PREDNISONE,GABAPENTIN + IBUPROFEN + PREDNISONE,3,0.012321264599303867,0.0369637937979116,5,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_SIMVASTATIN,GABAPENTIN + IBUPROFEN + SIMVASTATIN,3,0.0116005295565223,0.0348015886695669,5,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_LISINOPRIL,GABAPENTIN + KETOCONAZOLE + LISINOPRIL,3,0.014687789595193299,0.0440633687855799,2,11,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_METRONIDAZOLE,GABAPENTIN + KETOCONAZOLE + METRONIDAZOLE,3,0.00999952628558,0.02999857885674,8,11,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_MUPIROCIN,GABAPENTIN + KETOCONAZOLE + MUPIROCIN,3,0.007648192963008533,0.0229445788890256,8,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,GABAPENTIN + KETOCONAZOLE + OMEPRAZOLE,3,0.010725059391162533,0.0321751781734876,7,11,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_PREDNISONE,GABAPENTIN + KETOCONAZOLE + PREDNISONE,3,0.008507003686407234,0.0255210110592217,8,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_SIMVASTATIN,GABAPENTIN + KETOCONAZOLE + SIMVASTATIN,3,0.0077862686436256665,0.023358805930877,8,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,GABAPENTIN + LISINOPRIL + METRONIDAZOLE,3,0.015214709295799699,0.0456441278873991,2,9,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_MUPIROCIN,GABAPENTIN + LISINOPRIL + MUPIROCIN,3,0.012863375973228232,0.0385901279196847,2,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_OMEPRAZOLE,GABAPENTIN + LISINOPRIL + OMEPRAZOLE,3,0.015940242401382233,0.0478207272041467,2,8,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_PREDNISONE,GABAPENTIN + LISINOPRIL + PREDNISONE,3,0.013722186696626934,0.0411665600898808,2,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,GABAPENTIN + LISINOPRIL + SIMVASTATIN,3,0.013001451653845366,0.0390043549615361,2,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_MUPIROCIN,GABAPENTIN + METRONIDAZOLE + MUPIROCIN,3,0.008175112663614934,0.0245253379908448,8,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,GABAPENTIN + METRONIDAZOLE + OMEPRAZOLE,3,0.011251979091768933,0.0337559372753068,7,9,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_PREDNISONE,GABAPENTIN + METRONIDAZOLE + PREDNISONE,3,0.009033923387013634,0.0271017701610409,8,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_SIMVASTATIN,GABAPENTIN + METRONIDAZOLE + SIMVASTATIN,3,0.008313188344232067,0.0249395650326962,8,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_MUPIROCIN|item_drug_OMEPRAZOLE,GABAPENTIN + MUPIROCIN + OMEPRAZOLE,3,0.008900645769197467,0.026701937307592398,7,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_MUPIROCIN|item_drug_PREDNISONE,GABAPENTIN + MUPIROCIN + PREDNISONE,3,0.006682590064442166,0.0200477701933265,8,19,314,312,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_MUPIROCIN|item_drug_SIMVASTATIN,GABAPENTIN + MUPIROCIN + SIMVASTATIN,3,0.0059618550216606,0.0178855650649818,8,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,GABAPENTIN + OMEPRAZOLE + PREDNISONE,3,0.009759456492596167,0.0292783694777885,7,14,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,GABAPENTIN + OMEPRAZOLE + SIMVASTATIN,3,0.0090387214498146,0.0271161643494438,7,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_GABAPENTIN|item_drug_PREDNISONE|item_drug_SIMVASTATIN,GABAPENTIN + PREDNISONE + SIMVASTATIN,3,0.0068206657450593,0.0204619972351779,8,18,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,HYDROCHLOROTHIAZIDE + IBUPROFEN + KETOCONAZOLE,3,0.010909651491902,0.032728954475706,5,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_LISINOPRIL,HYDROCHLOROTHIAZIDE + IBUPROFEN + LISINOPRIL,3,0.0161248345021217,0.0483745035063651,2,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_METRONIDAZOLE,HYDROCHLOROTHIAZIDE + IBUPROFEN + METRONIDAZOLE,3,0.0114365711925084,0.0343097135775252,5,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_MUPIROCIN,HYDROCHLOROTHIAZIDE + IBUPROFEN + MUPIROCIN,3,0.009085237869936933,0.0272557136098108,5,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_OMEPRAZOLE,HYDROCHLOROTHIAZIDE + IBUPROFEN + OMEPRAZOLE,3,0.012162104298090934,0.0364863128942728,5,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_PREDNISONE,HYDROCHLOROTHIAZIDE + IBUPROFEN + PREDNISONE,3,0.009944048593335633,0.0298321457800069,5,17,726,724,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_SIMVASTATIN,HYDROCHLOROTHIAZIDE + IBUPROFEN + SIMVASTATIN,3,0.009223313550554066,0.0276699406516622,5,18,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_KETOCONAZOLE|item_drug_LISINOPRIL,HYDROCHLOROTHIAZIDE + KETOCONAZOLE + LISINOPRIL,3,0.012310573589225068,0.0369317207676752,2,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_KETOCONAZOLE|item_drug_METRONIDAZOLE,HYDROCHLOROTHIAZIDE + KETOCONAZOLE + METRONIDAZOLE,3,0.007622310279611767,0.0228669308388353,9,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_KETOCONAZOLE|item_drug_MUPIROCIN,HYDROCHLOROTHIAZIDE + KETOCONAZOLE + MUPIROCIN,3,0.0052709769570403004,0.0158129308711209,11,19,446,446,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,45_54,extreme,item_drug_HYDROCHLOROTHIAZIDE|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,HYDROCHLOROTHIAZIDE + KETOCONAZOLE + OMEPRAZOLE,3,0.0083478433851943,0.025043530155582902,7,17,862,862,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
